Fecha,Mes,Dia,Orden de dia,Tipo de dia,Franja,Orden de franja,Aeronave,Alcance,Regimen,Orden de regimen,Origen,Destino,Ruta,N operados,N puntuales,Minutos de demora,N con llegada,Minutos recuperados,Minutos programados,Minutos reales
2017-07-18,Julio,Martes,2,Dia laborable,Mediodia (12-15),3,Sukhoi Superjet-100,Corto y medio alcance,Demora minima,2,DME,BZK,DME - BZK,3,3,10,3,0.0,90,90.0
2017-08-07,Agosto,Lunes,1,Dia laborable,Mediodia (12-15),3,Sukhoi Superjet-100,Corto y medio alcance,Demora minima,2,DME,BZK,DME - BZK,2,2,3,2,0.0,60,60.0
2017-07-22,Julio,Sabado,6,Fin de semana,Tarde (16-19),4,Sukhoi Superjet-100,Corto y medio alcance,Demora minima,2,DME,EGO,DME - EGO,1,1,1,1,0.0,45,45.0
2017-07-26,Julio,Miercoles,3,Dia laborable,Tarde (16-19),4,Sukhoi Superjet-100,Corto y medio alcance,Demora minima,2,DME,EGO,DME - EGO,1,1,4,1,0.0,45,45.0
2017-07-25,Julio,Martes,2,Dia laborable,Tarde (16-19),4,Sukhoi Superjet-100,Corto y medio alcance,Demora minima,2,DME,EGO,DME - EGO,1,1,4,1,0.0,45,45.0
2017-07-28,Julio,Viernes,5,Dia laborable,Tarde (16-19),4,Sukhoi Superjet-100,Corto y medio alcance,Demora severa,5,DME,EGO,DME - EGO,1,0,167,1,0.0,45,45.0
2017-08-15,Agosto,Martes,2,Dia laborable,Mediodia (12-15),3,Bombardier CRJ-200,Regional,Demora minima,2,DME,ARH,DME - ARH,1,1,4,1,0.0,85,85.0
2017-07-19,Julio,Miercoles,3,Dia laborable,Mediodia (12-15),3,Bombardier CRJ-200,Regional,Demora minima,2,DME,ARH,DME - ARH,1,1,5,1,2.0,85,83.0
2017-08-08,Agosto,Martes,2,Dia laborable,Mediodia (12-15),3,Bombardier CRJ-200,Regional,Demora minima,2,DME,ARH,DME - ARH,1,1,1,1,0.0,85,85.0
2017-08-09,Agosto,Miercoles,3,Dia laborable,Mediodia (12-15),3,Bombardier CRJ-200,Regional,Demora minima,2,DME,ARH,DME - ARH,1,1,4,1,-1.0,85,86.0
2017-08-03,Agosto,Jueves,4,Dia laborable,Mediodia (12-15),3,Bombardier CRJ-200,Regional,Demora severa,5,DME,ARH,DME - ARH,1,0,205,1,1.0,85,84.0
2017-08-10,Agosto,Jueves,4,Dia laborable,Mediodia (12-15),3,Bombardier CRJ-200,Regional,Demora minima,2,VKO,OMS,VKO - OMS,1,1,3,1,2.0,195,193.0
2017-08-14,Agosto,Lunes,1,Dia laborable,Mediodia (12-15),3,Bombardier CRJ-200,Regional,Salida puntual,1,VKO,OMS,VKO - OMS,1,1,0,1,-1.0,195,196.0
2017-08-04,Agosto,Viernes,5,Dia laborable,Manana (06-11),2,Boeing 777-300,Largo alcance,Demora minima,2,VKO,PEE,VKO - PEE,1,1,5,1,0.0,85,85.0
2017-07-16,Julio,Domingo,7,Fin de semana,Manana (06-11),2,Boeing 777-300,Largo alcance,Demora minima,2,VKO,PEE,VKO - PEE,1,1,2,1,0.0,85,85.0
2017-08-13,Agosto,Domingo,7,Fin de semana,Tarde (16-19),4,Sukhoi Superjet-100,Corto y medio alcance,Demora minima,2,VKO,VOG,VKO - VOG,1,1,5,1,-1.0,70,71.0
2017-07-24,Julio,Lunes,1,Dia laborable,Tarde (16-19),4,Sukhoi Superjet-100,Corto y medio alcance,Demora minima,2,VKO,VOG,VKO - VOG,1,1,2,1,1.0,70,69.0
2017-07-28,Julio,Viernes,5,Dia laborable,Tarde (16-19),4,Sukhoi Superjet-100,Corto y medio alcance,Demora severa,5,VKO,VOG,VKO - VOG,1,0,150,1,-1.0,70,71.0
2017-07-31,Julio,Lunes,1,Dia laborable,Tarde (16-19),4,Sukhoi Superjet-100,Corto y medio alcance,Demora minima,2,VKO,VOG,VKO - VOG,1,1,4,1,-1.0,70,71.0
2017-07-24,Julio,Lunes,1,Dia laborable,Manana (06-11),2,Bombardier CRJ-200,Regional,Demora severa,5,VKO,MMK,VKO - MMK,1,0,176,1,2.0,125,123.0
2017-08-06,Agosto,Domingo,7,Fin de semana,Manana (06-11),2,Bombardier CRJ-200,Regional,Demora minima,2,VKO,MMK,VKO - MMK,1,1,3,1,0.0,125,125.0
2017-07-16,Julio,Domingo,7,Fin de semana,Mediodia (12-15),3,Bombardier CRJ-200,Regional,Demora minima,2,VKO,PES,VKO - PES,1,1,1,1,0.0,60,60.0
2017-07-28,Julio,Viernes,5,Dia laborable,Mediodia (12-15),3,Bombardier CRJ-200,Regional,Demora minima,2,VKO,PES,VKO - PES,1,1,2,1,0.0,60,60.0
2017-07-24,Julio,Lunes,1,Dia laborable,Mediodia (12-15),3,Cessna 208 Caravan,Regional,Salida puntual,1,VKO,JOK,VKO - JOK,1,1,0,1,-1.0,130,131.0
2017-08-08,Agosto,Martes,2,Dia laborable,Mediodia (12-15),3,Cessna 208 Caravan,Regional,Demora severa,5,VKO,JOK,VKO - JOK,1,0,231,1,0.0,130,130.0
2017-08-05,Agosto,Sabado,6,Fin de semana,Mediodia (12-15),3,Cessna 208 Caravan,Regional,Demora minima,2,VKO,JOK,VKO - JOK,1,1,4,1,1.0,130,129.0
2017-08-03,Agosto,Jueves,4,Dia laborable,Manana (06-11),2,Bombardier CRJ-200,Regional,Demora minima,2,VKO,NOJ,VKO - NOJ,1,1,4,1,6.0,195,189.0
2017-07-27,Julio,Jueves,4,Dia laborable,Manana (06-11),2,Bombardier CRJ-200,Regional,Demora minima,2,VKO,NOJ,VKO - NOJ,1,1,3,1,2.0,195,193.0
2017-07-28,Julio,Viernes,5,Dia laborable,Mediodia (12-15),3,Bombardier CRJ-200,Regional,Demora minima,2,VKO,HMA,VKO - HMA,1,1,4,1,-1.0,165,166.0
2017-07-17,Julio,Lunes,1,Dia laborable,Mediodia (12-15),3,Bombardier CRJ-200,Regional,Demora minima,2,VKO,HMA,VKO - HMA,1,1,4,1,1.0,165,164.0
2017-08-14,Agosto,Lunes,1,Dia laborable,Mediodia (12-15),3,Bombardier CRJ-200,Regional,Salida puntual,1,VKO,HMA,VKO - HMA,1,1,0,1,1.0,165,164.0
2017-08-09,Agosto,Miercoles,3,Dia laborable,Mediodia (12-15),3,Bombardier CRJ-200,Regional,Demora minima,2,VKO,HMA,VKO - HMA,1,1,4,1,0.0,165,165.0
2017-07-17,Julio,Lunes,1,Dia laborable,Mediodia (12-15),3,Bombardier CRJ-200,Regional,Demora minima,2,VKO,NYA,VKO - NYA,1,1,2,1,1.0,150,149.0
2017-07-22,Julio,Sabado,6,Fin de semana,Manana (06-11),2,Bombardier CRJ-200,Regional,Demora minima,2,VKO,RTW,VKO - RTW,1,1,3,1,0.0,65,65.0
2017-08-04,Agosto,Viernes,5,Dia laborable,Tarde (16-19),4,Sukhoi Superjet-100,Corto y medio alcance,Demora minima,2,VKO,ULV,VKO - ULV,1,1,4,1,0.0,55,55.0
2017-07-28,Julio,Viernes,5,Dia laborable,Tarde (16-19),4,Sukhoi Superjet-100,Corto y medio alcance,Demora minima,2,VKO,ULV,VKO - ULV,1,1,3,1,1.0,55,54.0
2017-08-12,Agosto,Sabado,6,Fin de semana,Tarde (16-19),4,Boeing 767-300,Largo alcance,Demora minima,2,VKO,VVO,VKO - VVO,1,1,1,1,9.0,505,496.0
2017-08-11,Agosto,Viernes,5,Dia laborable,Tarde (16-19),4,Boeing 767-300,Largo alcance,Demora leve,3,VKO,VVO,VKO - VVO,1,1,7,1,-6.0,505,511.0
2017-07-23,Julio,Domingo,7,Fin de semana,Mediodia (12-15),3,Sukhoi Superjet-100,Corto y medio alcance,Demora minima,2,VKO,REN,VKO - REN,1,1,5,1,0.0,100,100.0
2017-08-03,Agosto,Jueves,4,Dia laborable,Mediodia (12-15),3,Sukhoi Superjet-100,Corto y medio alcance,Demora minima,2,VKO,REN,VKO - REN,1,1,3,1,-1.0,100,101.0
2017-07-29,Julio,Sabado,6,Fin de semana,Mediodia (12-15),3,Sukhoi Superjet-100,Corto y medio alcance,Demora minima,2,VKO,REN,VKO - REN,1,1,2,1,-1.0,100,101.0
2017-08-01,Agosto,Martes,2,Dia laborable,Mediodia (12-15),3,Bombardier CRJ-200,Regional,Demora minima,2,VKO,CSY,VKO - CSY,1,1,2,1,-1.0,55,56.0
2017-08-12,Agosto,Sabado,6,Fin de semana,Manana (06-11),2,Airbus A319-100,Largo alcance,Demora minima,2,VKO,UUD,VKO - UUD,1,1,3,1,-2.0,350,352.0
2017-07-24,Julio,Lunes,1,Dia laborable,Manana (06-11),2,Airbus A319-100,Largo alcance,Salida puntual,1,VKO,UUD,VKO - UUD,1,1,0,1,5.0,350,345.0
2017-08-01,Agosto,Martes,2,Dia laborable,Tarde (16-19),4,Bombardier CRJ-200,Regional,Demora minima,2,VKO,STW,VKO - STW,1,1,3,1,1.0,105,104.0
2017-08-01,Agosto,Martes,2,Dia laborable,Mediodia (12-15),3,Bombardier CRJ-200,Regional,Demora minima,2,VKO,MQF,VKO - MQF,1,1,5,1,0.0,120,120.0
2017-08-07,Agosto,Lunes,1,Dia laborable,Mediodia (12-15),3,Bombardier CRJ-200,Regional,Demora minima,2,VKO,MQF,VKO - MQF,1,1,4,1,0.0,120,120.0
2017-08-03,Agosto,Jueves,4,Dia laborable,Mediodia (12-15),3,Sukhoi Superjet-100,Corto y medio alcance,Salida puntual,1,VKO,BZK,VKO - BZK,1,1,0,1,0.0,25,25.0
2017-08-13,Agosto,Domingo,7,Fin de semana,Mediodia (12-15),3,Sukhoi Superjet-100,Corto y medio alcance,Demora minima,2,VKO,BZK,VKO - BZK,2,2,7,2,0.0,50,50.0
2017-07-17,Julio,Lunes,1,Dia laborable,Mediodia (12-15),3,Sukhoi Superjet-100,Corto y medio alcance,Demora minima,2,VKO,BZK,VKO - BZK,1,1,2,1,0.0,25,25.0
2017-07-26,Julio,Miercoles,3,Dia laborable,Mediodia (12-15),3,Sukhoi Superjet-100,Corto y medio alcance,Demora minima,2,VKO,BZK,VKO - BZK,1,1,3,1,0.0,25,25.0
2017-07-28,Julio,Viernes,5,Dia laborable,Mediodia (12-15),3,Sukhoi Superjet-100,Corto y medio alcance,Demora minima,2,VKO,BZK,VKO - BZK,2,2,6,2,0.0,50,50.0
2017-07-18,Julio,Martes,2,Dia laborable,Mediodia (12-15),3,Boeing 767-300,Largo alcance,Demora severa,5,VKO,AER,VKO - AER,1,0,168,1,-2.0,105,107.0
2017-08-05,Agosto,Sabado,6,Fin de semana,Mediodia (12-15),3,Boeing 767-300,Largo alcance,Demora minima,2,VKO,AER,VKO - AER,1,1,3,1,0.0,105,105.0
2017-08-02,Agosto,Miercoles,3,Dia laborable,Mediodia (12-15),3,Boeing 767-300,Largo alcance,Demora minima,2,VKO,AER,VKO - AER,1,1,2,1,-1.0,105,106.0
2017-08-05,Agosto,Sabado,6,Fin de semana,Tarde (16-19),4,Bombardier CRJ-200,Regional,Demora minima,2,VKO,KRO,VKO - KRO,1,1,2,1,3.0,150,147.0
2017-08-12,Agosto,Sabado,6,Fin de semana,Mediodia (12-15),3,Bombardier CRJ-200,Regional,Demora minima,2,VKO,SKX,VKO - SKX,1,1,1,1,1.0,45,44.0
2017-08-07,Agosto,Lunes,1,Dia laborable,Mediodia (12-15),3,Bombardier CRJ-200,Regional,Demora leve,3,VKO,SKX,VKO - SKX,1,1,6,1,0.0,45,45.0
2017-07-30,Julio,Domingo,7,Fin de semana,Tarde (16-19),4,Airbus A321-200,Corto y medio alcance,Demora minima,2,SVO,LED,SVO - LED,2,2,6,2,0.0,100,100.0
2017-07-24,Julio,Lunes,1,Dia laborable,Mediodia (12-15),3,Airbus A321-200,Corto y medio alcance,Demora minima,2,SVO,LED,SVO - LED,2,2,2,2,-1.0,100,101.0
2017-08-05,Agosto,Sabado,6,Fin de semana,Tarde (16-19),4,Airbus A321-200,Corto y medio alcance,Salida puntual,1,SVO,LED,SVO - LED,1,1,0,1,0.0,50,50.0
2017-08-09,Agosto,Miercoles,3,Dia laborable,Mediodia (12-15),3,Airbus A321-200,Corto y medio alcance,Demora minima,2,SVO,LED,SVO - LED,1,1,2,1,0.0,50,50.0
2017-08-04,Agosto,Viernes,5,Dia laborable,Tarde (16-19),4,Airbus A321-200,Corto y medio alcance,Demora leve,3,SVO,LED,SVO - LED,1,1,6,1,1.0,50,49.0
2017-08-01,Agosto,Martes,2,Dia laborable,Manana (06-11),2,Airbus A321-200,Corto y medio alcance,Demora minima,2,SVO,LED,SVO - LED,1,1,3,1,1.0,50,49.0
2017-08-10,Agosto,Jueves,4,Dia laborable,Mediodia (12-15),3,Airbus A321-200,Corto y medio alcance,Salida puntual,1,SVO,LED,SVO - LED,1,1,0,1,-1.0,50,51.0
2017-07-26,Julio,Miercoles,3,Dia laborable,Manana (06-11),2,Airbus A321-200,Corto y medio alcance,Demora minima,2,SVO,LED,SVO - LED,1,1,1,1,0.0,50,50.0
2017-08-09,Agosto,Miercoles,3,Dia laborable,Manana (06-11),2,Boeing 777-300,Largo alcance,Salida puntual,1,SVO,OVB,SVO - OVB,1,1,0,1,-1.0,205,206.0
2017-07-20,Julio,Jueves,4,Dia laborable,Mediodia (12-15),3,Boeing 777-300,Largo alcance,Demora leve,3,SVO,SVX,SVO - SVX,1,1,6,1,2.0,105,103.0
2017-08-09,Agosto,Miercoles,3,Dia laborable,Mediodia (12-15),3,Boeing 777-300,Largo alcance,Demora minima,2,SVO,SVX,SVO - SVX,1,1,1,1,1.0,105,104.0
2017-07-31,Julio,Lunes,1,Dia laborable,Tarde (16-19),4,Boeing 737-300,Corto y medio alcance,Demora minima,2,SVO,ROV,SVO - ROV,1,1,2,1,1.0,80,79.0
2017-08-09,Agosto,Miercoles,3,Dia laborable,Tarde (16-19),4,Boeing 737-300,Corto y medio alcance,Demora minima,2,SVO,ROV,SVO - ROV,1,1,4,1,0.0,80,80.0
2017-07-23,Julio,Domingo,7,Fin de semana,Manana (06-11),2,Boeing 767-300,Largo alcance,Demora minima,2,SVO,UFA,SVO - UFA,1,1,4,1,0.0,90,90.0
2017-07-29,Julio,Sabado,6,Fin de semana,Manana (06-11),2,Airbus A319-100,Largo alcance,Demora minima,2,SVO,KJA,SVO - KJA,1,1,1,1,3.0,265,262.0
2017-07-23,Julio,Domingo,7,Fin de semana,Manana (06-11),2,Airbus A319-100,Largo alcance,Demora minima,2,SVO,KJA,SVO - KJA,1,1,1,1,2.0,265,263.0
2017-08-03,Agosto,Jueves,4,Dia laborable,Manana (06-11),2,Airbus A319-100,Largo alcance,Demora minima,2,SVO,KJA,SVO - KJA,1,1,4,1,0.0,265,265.0
2017-07-31,Julio,Lunes,1,Dia laborable,Manana (06-11),2,Airbus A319-100,Largo alcance,Demora minima,2,SVO,KJA,SVO - KJA,1,1,5,1,1.0,265,264.0
2017-08-15,Agosto,Martes,2,Dia laborable,Manana (06-11),2,Airbus A319-100,Largo alcance,Demora minima,2,SVO,KJA,SVO - KJA,1,1,1,1,-2.0,265,267.0
2017-07-22,Julio,Sabado,6,Fin de semana,Tarde (16-19),4,Sukhoi Superjet-100,Corto y medio alcance,Salida puntual,1,SVO,VOG,SVO - VOG,1,1,0,1,0.0,75,75.0
2017-07-27,Julio,Jueves,4,Dia laborable,Tarde (16-19),4,Sukhoi Superjet-100,Corto y medio alcance,Demora minima,2,SVO,VOG,SVO - VOG,1,1,4,1,0.0,75,75.0
2017-08-11,Agosto,Viernes,5,Dia laborable,Tarde (16-19),4,Sukhoi Superjet-100,Corto y medio alcance,Demora minima,2,SVO,MMK,SVO - MMK,1,1,5,1,0.0,115,115.0
2017-08-12,Agosto,Sabado,6,Fin de semana,Tarde (16-19),4,Sukhoi Superjet-100,Corto y medio alcance,Demora minima,2,SVO,MMK,SVO - MMK,1,1,4,1,-1.0,115,116.0
2017-08-15,Agosto,Martes,2,Dia laborable,Tarde (16-19),4,Cessna 208 Caravan,Regional,Demora minima,2,SVO,PES,SVO - PES,1,1,5,0,0.0,135,0.0
2017-07-25,Julio,Martes,2,Dia laborable,Tarde (16-19),4,Cessna 208 Caravan,Regional,Demora minima,2,SVO,PES,SVO - PES,1,1,4,1,0.0,135,135.0
2017-08-04,Agosto,Viernes,5,Dia laborable,Tarde (16-19),4,Cessna 208 Caravan,Regional,Demora minima,2,SVO,PES,SVO - PES,1,1,4,1,1.0,135,134.0
2017-08-04,Agosto,Viernes,5,Dia laborable,Manana (06-11),2,Cessna 208 Caravan,Regional,Demora minima,2,SVO,PES,SVO - PES,1,1,2,1,2.0,135,133.0
2017-08-06,Agosto,Domingo,7,Fin de semana,Manana (06-11),2,Cessna 208 Caravan,Regional,Demora minima,2,SVO,PES,SVO - PES,1,1,2,1,1.0,135,134.0
2017-08-02,Agosto,Miercoles,3,Dia laborable,Manana (06-11),2,Cessna 208 Caravan,Regional,Demora minima,2,SVO,PES,SVO - PES,1,1,3,1,0.0,135,135.0
2017-07-30,Julio,Domingo,7,Fin de semana,Mediodia (12-15),3,Cessna 208 Caravan,Regional,Demora severa,5,SVO,JOK,SVO - JOK,1,0,191,1,-1.0,130,131.0
2017-07-17,Julio,Lunes,1,Dia laborable,Mediodia (12-15),3,Cessna 208 Caravan,Regional,Demora leve,3,SVO,JOK,SVO - JOK,1,1,6,1,-3.0,130,133.0
2017-07-19,Julio,Miercoles,3,Dia laborable,Manana (06-11),2,Cessna 208 Caravan,Regional,Demora minima,2,SVO,PKV,SVO - PKV,1,1,3,1,-1.0,115,116.0
2017-08-15,Agosto,Martes,2,Dia laborable,Tarde (16-19),4,Airbus A319-100,Largo alcance,Demora minima,2,SVO,UUS,SVO - UUS,1,1,4,0,0.0,525,0.0
2017-08-02,Agosto,Miercoles,3,Dia laborable,Tarde (16-19),4,Airbus A319-100,Largo alcance,Demora minima,2,SVO,UUS,SVO - UUS,1,1,4,1,-1.0,525,526.0
2017-08-12,Agosto,Sabado,6,Fin de semana,Manana (06-11),2,Sukhoi Superjet-100,Corto y medio alcance,Demora severa,5,SVO,NUX,SVO - NUX,1,0,204,1,0.0,185,185.0
2017-08-04,Agosto,Viernes,5,Dia laborable,Manana (06-11),2,Sukhoi Superjet-100,Corto y medio alcance,Demora minima,2,SVO,NUX,SVO - NUX,1,1,5,1,0.0,185,185.0
2017-08-15,Agosto,Martes,2,Dia laborable,Mediodia (12-15),3,Bombardier CRJ-200,Regional,Demora minima,2,SVO,NOJ,SVO - NOJ,1,1,3,1,1.0,190,189.0
2017-07-18,Julio,Martes,2,Dia laborable,Mediodia (12-15),3,Bombardier CRJ-200,Regional,Demora minima,2,SVO,NOJ,SVO - NOJ,1,1,1,1,-1.0,190,191.0
2017-08-15,Agosto,Martes,2,Dia laborable,Mediodia (12-15),3,Cessna 208 Caravan,Regional,Demora minima,2,SVO,ESL,SVO - ESL,1,1,2,1,4.0,230,226.0
2017-07-22,Julio,Sabado,6,Fin de semana,Mediodia (12-15),3,Cessna 208 Caravan,Regional,Demora minima,2,SVO,ESL,SVO - ESL,1,1,3,1,-1.0,230,231.0
2017-07-28,Julio,Viernes,5,Dia laborable,Mediodia (12-15),3,Cessna 208 Caravan,Regional,Demora leve,3,SVO,ESL,SVO - ESL,1,1,7,1,-1.0,230,231.0
2017-08-07,Agosto,Lunes,1,Dia laborable,Mediodia (12-15),3,Cessna 208 Caravan,Regional,Demora minima,2,SVO,ESL,SVO - ESL,1,1,5,1,1.0,230,229.0
2017-08-03,Agosto,Jueves,4,Dia laborable,Manana (06-11),2,Boeing 737-300,Corto y medio alcance,Demora minima,2,SVO,MJZ,SVO - MJZ,1,1,5,1,0.0,345,345.0
2017-07-25,Julio,Martes,2,Dia laborable,Mediodia (12-15),3,Sukhoi Superjet-100,Corto y medio alcance,Demora minima,2,SVO,GOJ,SVO - GOJ,1,1,1,1,0.0,30,30.0
2017-08-06,Agosto,Domingo,7,Fin de semana,Tarde (16-19),4,Sukhoi Superjet-100,Corto y medio alcance,Demora minima,2,SVO,GOJ,SVO - GOJ,1,1,4,1,0.0,30,30.0
2017-07-26,Julio,Miercoles,3,Dia laborable,Tarde (16-19),4,Sukhoi Superjet-100,Corto y medio alcance,Demora severa,5,SVO,GOJ,SVO - GOJ,1,0,208,1,0.0,30,30.0
2017-07-27,Julio,Jueves,4,Dia laborable,Tarde (16-19),4,Sukhoi Superjet-100,Corto y medio alcance,Demora minima,2,SVO,GOJ,SVO - GOJ,1,1,3,1,0.0,30,30.0
2017-08-03,Agosto,Jueves,4,Dia laborable,Tarde (16-19),4,Boeing 737-300,Corto y medio alcance,Demora minima,2,SVO,AAQ,SVO - AAQ,1,1,2,1,1.0,100,99.0
2017-07-23,Julio,Domingo,7,Fin de semana,Tarde (16-19),4,Boeing 737-300,Corto y medio alcance,Demora minima,2,SVO,AAQ,SVO - AAQ,1,1,2,1,2.0,100,98.0
2017-08-04,Agosto,Viernes,5,Dia laborable,Tarde (16-19),4,Boeing 737-300,Corto y medio alcance,Demora minima,2,SVO,AAQ,SVO - AAQ,1,1,3,1,0.0,100,100.0
2017-08-09,Agosto,Miercoles,3,Dia laborable,Manana (06-11),2,Bombardier CRJ-200,Regional,Demora minima,2,SVO,NNM,SVO - NNM,1,1,2,1,0.0,130,130.0
2017-07-28,Julio,Viernes,5,Dia laborable,Manana (06-11),2,Bombardier CRJ-200,Regional,Demora leve,3,SVO,NNM,SVO - NNM,1,1,6,1,-2.0,130,132.0
2017-08-12,Agosto,Sabado,6,Fin de semana,Manana (06-11),2,Bombardier CRJ-200,Regional,Demora minima,2,SVO,NFG,SVO - NFG,1,1,2,1,0.0,180,180.0
2017-07-19,Julio,Miercoles,3,Dia laborable,Mediodia (12-15),3,Bombardier CRJ-200,Regional,Demora minima,2,SVO,VKT,SVO - VKT,1,1,4,1,2.0,160,158.0
2017-07-18,Julio,Martes,2,Dia laborable,Mediodia (12-15),3,Bombardier CRJ-200,Regional,Demora minima,2,SVO,GDZ,SVO - GDZ,1,1,1,1,0.0,110,110.0
2017-08-14,Agosto,Lunes,1,Dia laborable,Mediodia (12-15),3,Bombardier CRJ-200,Regional,Demora minima,2,SVO,IJK,SVO - IJK,1,1,5,1,0.0,85,85.0
2017-08-12,Agosto,Sabado,6,Fin de semana,Mediodia (12-15),3,Sukhoi Superjet-100,Corto y medio alcance,Demora leve,3,SVO,ULV,SVO - ULV,1,1,6,1,0.0,55,55.0
2017-07-30,Julio,Domingo,7,Fin de semana,Mediodia (12-15),3,Sukhoi Superjet-100,Corto y medio alcance,Demora leve,3,SVO,ULV,SVO - ULV,1,1,7,1,0.0,55,55.0
2017-08-13,Agosto,Domingo,7,Fin de semana,Mediodia (12-15),3,Bombardier CRJ-200,Regional,Demora minima,2,SVO,ULY,SVO - ULY,1,1,1,1,0.0,65,65.0
2017-08-15,Agosto,Martes,2,Dia laborable,Manana (06-11),2,Boeing 737-300,Corto y medio alcance,Demora minima,2,SVO,MCX,SVO - MCX,1,1,4,1,-1.0,135,136.0
2017-07-30,Julio,Domingo,7,Fin de semana,Manana (06-11),2,Boeing 737-300,Corto y medio alcance,Demora leve,3,SVO,MCX,SVO - MCX,1,1,6,1,-1.0,135,136.0
2017-08-10,Agosto,Jueves,4,Dia laborable,Manana (06-11),2,Sukhoi Superjet-100,Corto y medio alcance,Demora minima,2,SVO,TOF,SVO - TOF,1,1,2,1,3.0,235,232.0
2017-07-26,Julio,Miercoles,3,Dia laborable,Manana (06-11),2,Bombardier CRJ-200,Regional,Demora severa,5,SVO,ASF,SVO - ASF,1,0,168,1,1.0,110,109.0
2017-07-18,Julio,Martes,2,Dia laborable,Manana (06-11),2,Bombardier CRJ-200,Regional,Demora leve,3,SVO,ASF,SVO - ASF,1,1,7,1,2.0,110,108.0
2017-08-05,Agosto,Sabado,6,Fin de semana,Manana (06-11),2,Bombardier CRJ-200,Regional,Demora minima,2,SVO,ASF,SVO - ASF,1,1,2,1,0.0,110,110.0
2017-07-31,Julio,Lunes,1,Dia laborable,Mediodia (12-15),3,Sukhoi Superjet-100,Corto y medio alcance,Demora minima,2,SVO,KVX,SVO - KVX,1,1,2,1,0.0,60,60.0
2017-07-17,Julio,Lunes,1,Dia laborable,Mediodia (12-15),3,Sukhoi Superjet-100,Corto y medio alcance,Demora minima,2,SVO,KVX,SVO - KVX,1,1,4,1,-1.0,60,61.0
2017-08-05,Agosto,Sabado,6,Fin de semana,Mediodia (12-15),3,Sukhoi Superjet-100,Corto y medio alcance,Demora minima,2,SVO,KVX,SVO - KVX,1,1,1,1,0.0,60,60.0
2017-08-15,Agosto,Martes,2,Dia laborable,Mediodia (12-15),3,Sukhoi Superjet-100,Corto y medio alcance,Demora minima,2,SVO,KVX,SVO - KVX,1,1,2,1,-1.0,60,61.0
2017-07-26,Julio,Miercoles,3,Dia laborable,Manana (06-11),2,Sukhoi Superjet-100,Corto y medio alcance,Demora leve,3,SVO,CSY,SVO - CSY,1,1,6,1,0.0,50,50.0
2017-08-13,Agosto,Domingo,7,Fin de semana,Manana (06-11),2,Sukhoi Superjet-100,Corto y medio alcance,Demora minima,2,SVO,BZK,SVO - BZK,2,2,5,2,-2.0,60,62.0
2017-08-03,Agosto,Jueves,4,Dia laborable,Manana (06-11),2,Sukhoi Superjet-100,Corto y medio alcance,Demora severa,5,SVO,BZK,SVO - BZK,1,0,242,1,-1.0,30,31.0
2017-07-23,Julio,Domingo,7,Fin de semana,Tarde (16-19),4,Boeing 777-300,Largo alcance,Demora minima,2,SVO,AER,SVO - AER,1,1,4,1,3.0,105,102.0
2017-07-29,Julio,Sabado,6,Fin de semana,Tarde (16-19),4,Boeing 777-300,Largo alcance,Demora minima,2,SVO,AER,SVO - AER,1,1,3,1,2.0,105,103.0
2017-08-14,Agosto,Lunes,1,Dia laborable,Mediodia (12-15),3,Bombardier CRJ-200,Regional,Demora minima,2,SVO,SKX,SVO - SKX,1,1,3,1,0.0,45,45.0
2017-08-06,Agosto,Domingo,7,Fin de semana,Tarde (16-19),4,Airbus A321-200,Corto y medio alcance,Demora minima,2,LED,DME,LED - DME,1,1,4,1,1.0,55,54.0
2017-07-30,Julio,Domingo,7,Fin de semana,Tarde (16-19),4,Airbus A321-200,Corto y medio alcance,Demora minima,2,LED,DME,LED - DME,1,1,4,1,0.0,55,55.0
2017-08-10,Agosto,Jueves,4,Dia laborable,Tarde (16-19),4,Airbus A321-200,Corto y medio alcance,Demora minima,2,LED,DME,LED - DME,1,1,3,1,0.0,55,55.0
2017-07-21,Julio,Viernes,5,Dia laborable,Manana (06-11),2,Airbus A321-200,Corto y medio alcance,Demora minima,2,LED,DME,LED - DME,1,1,1,1,0.0,55,55.0
2017-07-25,Julio,Martes,2,Dia laborable,Mediodia (12-15),3,Airbus A321-200,Corto y medio alcance,Demora severa,5,LED,DME,LED - DME,1,0,218,1,-1.0,55,56.0
2017-07-18,Julio,Martes,2,Dia laborable,Tarde (16-19),4,Airbus A321-200,Corto y medio alcance,Demora minima,2,LED,DME,LED - DME,1,1,5,1,0.0,55,55.0
2017-08-04,Agosto,Viernes,5,Dia laborable,Tarde (16-19),4,Airbus A321-200,Corto y medio alcance,Demora minima,2,LED,DME,LED - DME,1,1,5,1,0.0,55,55.0
2017-07-24,Julio,Lunes,1,Dia laborable,Mediodia (12-15),3,Airbus A321-200,Corto y medio alcance,Demora severa,5,LED,DME,LED - DME,1,0,202,1,-1.0,55,56.0
2017-07-20,Julio,Jueves,4,Dia laborable,Manana (06-11),2,Airbus A321-200,Corto y medio alcance,Demora minima,2,LED,DME,LED - DME,1,1,2,1,0.0,55,55.0
2017-07-16,Julio,Domingo,7,Fin de semana,Tarde (16-19),4,Airbus A321-200,Corto y medio alcance,Demora minima,2,LED,DME,LED - DME,1,1,3,1,0.0,55,55.0
